gaia_source_id,ra,dec,phi1,phi2,pmra,pmra_error,pmdec,pmdec_error,vel_calib,vgsr,vel_calib_std,feh50,feh_calib_std,bhb_dist
5651906382893308288,137.95476666666667,-22.804619444444448,-1.1829801260583515,0.053737383921925876,-0.7976720763940663,0.10360290855169296,-1.4940582192273597,0.08049168437719345,272.22963085878325,48.84334081365225,1.4633800766418188,-2.7565165120184423,0.1430972178970148,nan
5676623949746050176,140.1559875,-20.400858333333336,1.9705994207858535,-0.08988298749855131,-0.936450281711966,0.3841976225376129,-1.827121989632838,0.29875805974006653,276.57189788397704,58.29944726918765,9.094839768995302,-2.055891829425379,0.6034066852612429,nan
5688926522786785152,144.55496666666667,-14.727758333333334,9.02414354327569,-0.059494833663370134,-1.0662929556256238,0.07851696014404297,-1.7256550733947302,0.07646147161722183,272.00424520504055,67.85175504610797,1.1795610658790978,-2.168612604274952,0.1102112593161884,nan
5641694256336070656,132.42001249999998,-30.029541666666667,-9.908974628126993,-0.7009342553325334,-0.5486938475827787,0.11738891899585724,-1.4067458507622057,0.14862214028835297,260.0560698991207,25.065984852047848,5.761609319278741,-1.9932707757006263,0.36772650283712727,35.23445648749551
5642606056416819584,132.67915833333333,-29.092994444444443,-9.050963687976592,-0.26298206707468363,-0.18976232859969414,0.11547386646270752,-1.073776772147133,0.14788787066936493,253.65170217896028,19.88012173531274,3.615590296428935,-2.083378521772348,0.331594019907421,nan
5681400571853164160,140.73298749999998,-18.62760833333333,3.710686440215118,0.5522544748525972,-0.7087294220507586,0.08324097841978073,-1.5243121468574463,0.05972703918814659,275.9786634139193,61.47258796418788,1.9108156477668279,-2.248045779188028,0.16014838914486007,nan
5681475068061993728,141.627525,-18.260147222222223,4.515344915341347,0.0965412125347801,-0.8427604035359262,0.04420708492398262,-1.6756935080517623,0.035387665033340454,274.7732540566027,61.38267154533861,0.8199871080009693,-2.3229806585088406,0.06768354873934454,nan
5651795499720731136,137.27599166666667,-23.305783333333334,-1.9635222429210824,0.23260613471060523,-0.7570659619337576,0.16079066693782806,-1.4772240399525025,0.12926572561264038,268.4819683568387,44.06499240227234,2.9365572549323087,-2.5411420549471475,0.33534076374808164,nan
5641156079756009472,131.640175,-31.104869444444446,-11.161772319345177,-0.895797584364932,-0.4655433266136281,0.058171506971120834,-1.1384040059963891,0.06610878556966782,260.38955675429366,24.10521310448155,1.4585458339841206,-2.236531285904486,0.09339345512438332,nan
5679772027630109312,140.0442541666667,-19.657636111111113,2.497044413818512,0.4451490095547304,-0.6963817787760418,0.11284107714891434,-1.3905091649776307,0.09071756154298782,268.9073745792127,52.06416911539446,1.9899036419469045,-2.119517755935247,0.1701398873597248,nan
5682053205019694848,142.77459583333334,-16.955136111111113,6.215123662450512,0.0010920672357490825,-0.8679025319892091,0.12520822882652283,-1.8762901697651517,0.0800982415676117,243.78141093955196,33.688014158747535,25.203662942535832,-2.8910627159271707,0.7896044069319141,29.170033629843193
