vel_blue1,vel_blue16,vel_blue50,vel_blue84,vel_blue99,vel_blue_mean,vel_blue_std,vel_blue_kurt,vel_blue_skew,vel1,vel16,vel50,vel84,vel99,vel_mean,vel_std,vel_kurt,vel_skew,teff1,teff16,teff50,teff84,teff99,teff_mean,teff_std,teff_kurt,teff_skew,logg1,logg16,logg50,logg84,logg99,logg_mean,logg_std,logg_kurt,logg_skew,feh1,feh16,feh50,feh84,feh99,feh_mean,feh_std,feh_kurt,feh_skew,alpha1,alpha16,alpha50,alpha84,alpha99,alpha_mean,alpha_std,alpha_kurt,alpha_skew,name,field,ra,dec,utmjd,comment,fig_name,proc_file_list,input_cat_rowids,nspec_580v,nspec_1700d,utmjd_mean,prior_type,chisq_580v_0,chisq_1700d_0,redchisq_580v_0,redchisq_1700d_0,chisq_cont_580v_0,chisq_cont_1700d_0,sn_580v_0,sn_1700d_0,absdev_580v_0,absdev_1700d_0,fname,chisq_580v_1,redchisq_580v_1,chisq_cont_580v_1,sn_580v_1,absdev_580v_1,chisq_580v_2,redchisq_580v_2,chisq_cont_580v_2,sn_580v_2,absdev_580v_2,chisq_1700d_1,redchisq_1700d_1,chisq_cont_1700d_1,sn_1700d_1,absdev_1700d_1,chisq_1700d_2,redchisq_1700d_2,chisq_cont_1700d_2,sn_1700d_2,absdev_1700d_2,chisq_580v_3,chisq_1700d_3,redchisq_580v_3,redchisq_1700d_3,chisq_cont_580v_3,chisq_cont_1700d_3,sn_580v_3,sn_1700d_3,absdev_580v_3,absdev_1700d_3,chisq_580v_4,chisq_580v_5,chisq_580v_6,chisq_1700d_4,chisq_1700d_5,chisq_1700d_6,redchisq_580v_4,redchisq_580v_5,redchisq_580v_6,redchisq_1700d_4,redchisq_1700d_5,redchisq_1700d_6,chisq_cont_580v_4,chisq_cont_580v_5,chisq_cont_580v_6,chisq_cont_1700d_4,chisq_cont_1700d_5,chisq_cont_1700d_6,sn_580v_4,sn_580v_5,sn_580v_6,sn_1700d_4,sn_1700d_5,sn_1700d_6,absdev_580v_4,absdev_580v_5,absdev_580v_6,absdev_1700d_4,absdev_1700d_5,absdev_1700d_6,chisq_580v_7,redchisq_580v_7,chisq_cont_580v_7,sn_580v_7,absdev_580v_7,ebv,gaia_source_id,dr2_source_id,phot_bp_rp_excess_factor,parallax,parallax_error,phot_g_mean_mag,source_id,pmra,pmdec,pmra_error,pmdec_error,pmra_pmdec_corr,phot_bp_mean_mag,phot_rp_mean_mag,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,bjdist_flag,w1mpro,w2mpro,w1sigmpro,w2sigmpro,j_2mass,h_2mass,k_2mass,u_skm,e_u_skm,v_skm,e_v_skm,g_skm,e_g_skm,r_skm,e_r_skm,i_skm,e_i_skm,z_skm,e_z_skm,starhorse_dist05,starhorse_dist16,starhorse_dist50,starhorse_dist84,starhorse_dist95,decam_g,decam_r,decam_i,decam_z,decam_phot_src_bits,qso_flag_wise,priority,object_name,sesar_s3ab,sesar_s3c,gaia_rr,p_bhb_decals,best_chisq_580v,best_absdev_580v,best_sn_580v,best_redchisq_580v,best_chisq_cont_580v,best_chisq_1700d,best_absdev_1700d,best_sn_1700d,best_redchisq_1700d,best_chisq_cont_1700d,good_star_pb,good_star,vel_calib,vel_calib_std,feh_calib_std,phi1,phi2,vgsr,mp
-194.4492167232836,-167.55503804917504,-147.49540417641657,-127.2443906222221,-97.89250673881246,-147.335595413154,20.423728279454867,0.045677587032337374,0.08736736683558222,-149.5938782970975,-148.39363094606634,-147.51128113559423,-146.5884184798529,-145.20449847593932,-147.49540561130866,0.9225384491964088,0.08576171136826849,0.082336679239637,4714.381809622081,4843.748506226436,4962.256769902608,5108.502394219697,5317.120435129905,4973.923479727719,133.99454758528486,0.13065752362082472,0.4569219953704166,1.1017317083837184,1.6516067858789216,2.114793083429234,2.6149303336528944,3.282407765154062,2.1343293585906453,0.47711084352175537,-0.16723476026027395,0.1489188043886657,-2.952929777225307,-2.6804044788549772,-2.389332770476586,-2.0700187115632067,-1.6468376359562316,-2.3748472868317205,0.29699721633784754,-0.2553925449137493,0.30160890586680283,-0.013902398564168469,0.35639212418648136,0.6402140549694543,0.9232313731154631,1.169436455508476,0.6318977428001725,0.2750124626862365,-0.41160010931878954,-0.1944010140450533,2350314513642106624,ATLAS-field-11,9.890383333333332,-20.839191666666668,58388.6042459965,0.000 0.000 stream-pri9,outs/out_240322//fig_2350314513642106624.png,datas/data_2312/s5_red_2018/ATLAS_11_ccd2.fits,137203,0,1,58388.6042459965,decam,,6775.865408821621,,3.4517908348556396,,7838.400968147307,,17.85941190333135,,0.038539390598506626,2350314513642106624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019071999937295914,2350314513642106624,2350314513642106624,1.2093279361724854,0.10233678168840606,0.12234468758106232,17.699779510498047,2350314513642106624,-0.5303354016524797,-1.1848427125834557,0.1276610791683197,0.10046348720788956,0.6368594765663147,18.082918167114258,17.14795684814453,4059.42529,2650.66553,5846.33301,3325.04004,2804.16479,4049.28662,10033,15.98799991607666,15.904000282287598,0.026000000536441803,0.05900000035762787,16.465999603271484,15.89900016784668,15.760000228881836,,,18.9795,0.0552,18.0515,0.0187,17.713,0.0126,17.4921,0.0105,17.3592,0.0094,2.1163325,2.3008134,5.9628525,13.279652,26.573853,18.164342880249023,17.665510177612305,17.48178482055664,17.393840789794922,585,0,9,Atlas,,,False,,0.0,0.0,0.0,0.0,0.0,6775.865408821621,0.038539390598506626,17.85941190333135,3.4517908348556396,7838.400968147307,0.9996933265017424,True,-148.51128113559423,1.3608370777899514,0.38015643691244483,10.899894570708948,0.3881166976770126,-127.54920718644497,0.9998441964726074
-3.591714918698236,-2.185698886443532,-1.1084461000862982,-0.06824610863684329,1.2832784813726001,-1.1231380317985638,1.0496105282381398,-0.040464607653504014,-0.07516849596601555,-22.395720085696976,-22.211276312112805,-22.064207219630653,-21.920596091350035,-21.716767836800425,-22.066324255532802,0.14613911419225026,0.0407777507775311,0.06366143699358322,4870.068677026925,4891.351493810145,4907.3897577470725,4921.060636597364,4938.538478812148,4906.415510981232,14.62545930703451,-0.08278255466207307,-0.20090980642808173,1.368727825732384,1.4370899393363668,1.4905563128465933,1.5374021371737177,1.597990178412196,1.48841013329378,0.04961918121918739,-0.06986829047938281,-0.15057516110474536,-2.2573941449194894,-2.2208121505830207,-2.196917792077959,-2.173886037166245,-2.1456730719303163,-2.197553960692022,0.02394804239515285,0.01522215528119153,-0.1757432175702714,0.9566012110501189,0.9767810818978397,0.9921766115455262,1.0077785564271888,1.0298389416234066,0.9922928104539206,0.015490123073262474,0.020275624889962707,0.018822320863820134,4966915105554905344,Aliqa-Uma-field-3,36.609162500000004,-35.373925,58340.7383065056,0.000 0.000 stream-pri8,outs/out_240322//fig_4966915105554905344.png,"datas/data_2312/s5_blue_2018/AliqaUma_3b_ccd1.fits,datas/data_2312/s5_blue_2018/AliqaUma_3a_ccd1.fits,datas/data_2312/s5_red_2018/Aliqa_Uma_3a_ccd2.fits,datas/data_2312/s5_red_2018/Aliqa_Uma_3b_ccd2.fits","22032,142616,21686,142962",2,2,58355.7036147366,decam,2185.7651083807013,12807.34557616448,1.1140494945875135,6.537695546791465,4550.856318824822,52928.894953824594,34.876367371685525,65.95628420409501,0.02060883920104248,0.013289019623431781,4966915105554905344,4298.879172569349,2.188838682570952,29575.98988397431,96.87147247633435,0.010614242910775685,,,,,,3748.431776694608,1.937174044803415,15720.453183228688,37.22570043642917,0.018355913877079525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025369999930262566,4966915105554905344,4966915105554905344,1.251231074333191,-0.023736301974611386,0.02602674625813961,15.431869506835938,4966915105554905344,0.3194157683873357,-0.716783850831943,0.017006974667310715,0.026707526296377182,-0.3951737582683563,15.995645523071289,14.708191871643066,14810.5811,12145.2734,19709.6191,9712.13379,8899.3623,10425.4209,10033,13.0600004196167,13.09000015258789,0.012000000104308128,0.010999999940395355,13.782999992370605,13.1899995803833,13.147000312805176,,,,,15.9618,0.0192,,,,,14.89,0.0109,9.957239,18.381536,19.4732,32.86381,37.28048,16.19029998779297,15.360665321350098,-99.0,14.873893737792969,585,0,8,Aliqa-Uma,,,False,,4298.879172569349,0.010614242910775685,96.87147247633435,2.188838682570952,29575.98988397431,12807.34557616448,0.013289019623431781,65.95628420409501,6.537695546791465,52928.894953824594,0.9996227752005455,True,-23.064207219630653,0.6863960852042383,0.03065349426579565,-16.64708196681003,0.15949774678240958,-112.51523539161843,0.999932417206797
-22.901433750190975,-19.82686276155715,-17.76058696137322,-15.65712510348647,-13.124181631130275,-17.764412915109848,2.107969510834073,0.10543662527791353,-0.17119072226292062,-56.48905469753039,-55.9051397737828,-55.50047898855015,-55.140438225028376,-54.588200375712304,-55.51452933402796,0.39401055641830307,0.10750867378882134,-0.06010796247878282,4970.097636805446,5009.052293844363,5041.486096886705,5075.178130631848,5119.342308019907,5042.204755135429,33.1151768046915,-0.1405904063636716,0.07345157994543486,1.7798183891532078,1.9386818392676017,2.0533092885412243,2.1670479442208737,2.326745139959134,2.053896029327754,0.11616345862439433,-0.0155004676023478,0.02264076924262498,-2.3550689858400706,-2.2920246756853686,-2.242826046869549,-2.1950492352046083,-2.131527257165064,-2.243719650106311,0.04848828801646555,-0.09448034995495247,0.0020050297981565298,0.6227225585731749,0.6631270614741561,0.696705671765248,0.7316669704486259,0.7759593949821271,0.6972280572770284,0.0336308780625896,-0.10104681218457046,0.043015672834352675,4969423572613827328,atlasK-field-4,31.4741,-33.98160277777778,59047.725027006,0.000 0.000 stream-pri9,outs/out_240322//fig_4969423572613827328.png,"datas/data_2312/s5_blue_2020/atlasK_4_ccd1.fits,datas/data_2312/s5_red_2020/atlasK_4_ccd2.fits","83154,204084",1,1,59047.725026708606,decam,2234.6090426443907,2967.7281475566974,1.12404881420744,1.5273948263287171,12851.058964946393,9897.168353893012,51.75063438469355,35.29046341709226,0.014032291789652715,0.01848648259311487,4969423572613827328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012517999857664108,4969423572613827328,4969423572613827328,1.2355355024337769,0.06798803317521537,0.04176191985607147,16.262006759643555,4969423572613827328,0.19307914278816496,-0.7522647222962214,0.0277691762894392,0.03328821435570717,-0.06172025203704834,16.726612091064453,15.616522789001465,7291.31885,5934.76611,9151.4043,7426.45312,5918.51318,13192.5723,10133,14.156000137329102,14.26200008392334,0.014000000432133675,0.017000000923871994,14.84000015258789,14.305999755859375,14.217000007629395,18.5762,0.0132,17.9811,0.0187,16.7172,0.0093,16.2847,0.0062,15.9682,0.0076,15.8412,0.0065,5.4385214,7.578002,13.882264,24.16104,31.545626,16.85582160949707,16.198097229003906,15.954620361328125,15.825200080871582,585,0,9,Atlas,,,False,,2234.6090426443907,0.014032291789652715,51.75063438469355,1.12404881420744,12851.058964946393,2967.7281475566974,0.01848648259311487,35.29046341709226,1.5273948263287171,9897.168353893012,0.9997346319029589,True,-56.50047898855015,0.8330318544514215,0.0620650086610759,-12.238079840991348,-0.41177870584696974,-129.83072755042355,0.9999878722055043
-46.83427161732134,-45.245054538740746,-43.876413646286295,-42.50709721358908,-40.62704221431187,-43.85966263623761,1.3712710650520332,-0.08847527971286917,0.1028908693328251,-51.709867691254715,-51.526588508149075,-51.390731528030855,-51.258744200075455,-51.08015937290418,-51.39349285860943,0.1355194797066917,-0.01208226741920937,-0.05235938617249497,4744.237253333558,4762.7574044360035,4775.54707718174,4789.344672919994,4805.921436441674,4775.660010904434,13.306383035352088,-0.03959915911398504,-0.080676718645562,0.9393900820580009,0.9863999447410815,1.0270212281478683,1.065077764145039,1.1250806844394698,1.0266916339350585,0.03978284596283404,0.21931655702671504,0.09729343309642206,-2.467846666073261,-2.4334980989140784,-2.4077061103995794,-2.3823429516021437,-2.3473803547420906,-2.4076656739057496,0.0258561061085124,0.08940098858864509,-0.004255152947965531,1.1134606794978554,1.1415406397714336,1.1599779751752646,1.179280145270571,1.1970170298174474,1.1597597131229398,0.018492532484807624,-0.12577987326229412,-0.22934725650241225,4971176778264340352,Aliqa-Uma-field-5,32.2845625,-32.76836666666667,58338.7509922949,0.000 0.000 stream-pri8,outs/out_240322//fig_4971176778264340352.png,"datas/data_2312/s5_blue_2018/AliqaUma_5_ccd1.fits,datas/data_2312/s5_red_2018/Aliqa_Uma_5_ccd2.fits","143697,22767",1,1,58338.750992873756,decam,3322.3453489889207,11362.20438995956,1.6839053973588043,5.624853658395821,15114.723314209903,70388.44769654992,75.77289238392436,77.54062240989767,0.011734330564221303,0.011435982114728705,4971176778264340352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01196299958974123,4971176778264340352,4971176778264340352,1.234761118888855,-0.002557144194328991,0.02949157916009426,15.37930679321289,4971176778264340352,0.1548694399320265,-0.8542708991607908,0.018449030816555023,0.02786215953528881,0.00022166136477608234,15.935243606567383,14.681900024414062,12517.5654,9158.9248,15392.6553,9415.21094,7915.94189,12185.6084,10033,13.008999824523926,13.053000450134277,0.012000000104308128,0.009999999776482582,13.770000457763672,13.223999977111816,13.085000038146973,18.1228,0.0639,17.4404,0.008,15.9234,0.0068,15.397,0.0059,15.0169,0.0061,14.8754,0.0061,11.970142,15.705086,25.864502,30.713274,31.51559,16.09850311279297,15.310708045959473,-99.0,-99.0,585,0,8,Aliqa-Uma,,,False,,3322.3453489889207,0.011734330564221303,75.77289238392436,1.6839053973588043,15114.723314209903,11362.20438995956,0.011435982114728705,77.54062240989767,5.624853658395821,70388.44769654992,0.9997702473789742,True,-52.390731528030855,0.6827606296801334,0.033095815818895875,-12.294006882387125,0.9763283052176189,-124.08365637631111,0.9999976977872146
-114.22965452876112,-103.52111742169605,-95.25227569553057,-86.52204633084683,-73.744107046665,-95.02822732126883,8.685828496012704,0.0315901810686281,0.15021592852161314,-90.77681785882262,-85.59002931527927,-82.36022707432372,-79.13466800371589,-74.77660627305731,-82.38225797451564,3.336976465191915,0.17828074272132843,-0.13003238508898374,5294.974569253286,5477.384594796863,5621.555047403237,5756.360638072313,5915.389199141124,5617.667657614135,137.95857449070763,-0.22257831837162634,-0.11786503553599084,1.7204709236940845,2.6309667024241574,3.3077683605822887,3.8448656028461077,4.538731486846249,3.252903827403818,0.6094088543504703,-0.03128638177343035,-0.27548132720483404,-2.508791379075522,-2.1894062130901615,-1.9762000256370118,-1.790886079177299,-1.5641223063383625,-1.989226265140924,0.2060442391103704,0.07859222528725018,-0.33762394618490743,-0.20315802912284242,0.07226899554224728,0.25461693024681886,0.476985325683839,0.8399448049512214,0.27154266564453494,0.21368982197620687,0.36755637790556017,0.36445682442549565,5023100557754236160,ATLAS-field-3,24.27796666666667,-29.46765555555556,58373.6184432973,0.000 0.000 stream-pri9,outs/out_240322//fig_5023100557754236160.png,"datas/data_2312/s5_blue_2018/ATLAS_3_ccd1.fits,datas/data_2312/s5_red_2018/ATLAS_3_ccd2.fits","17255,137825",1,1,58373.61844271886,decam,2131.853352732325,2813.6128625494944,1.0810615378967166,1.4384523837165104,2410.434222568993,2872.8367714806127,12.800863009761136,6.2226425426056595,0.060799166095590704,0.11156146019460685,5023100557754236160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016217000782489777,5023100557754236160,5023100557754236160,1.2424180507659912,-0.09328519415135407,0.2582506239414215,19.290969848632812,5023100557754236160,-0.38450715917726286,-1.0683160925928181,0.27459654211997986,0.16561497747898102,-0.06693784147500992,19.593294143676758,18.748947143554688,2885.67847,2109.7146,4152.70361,6559.63525,5627.36475,8244.32812,10033,,,,,,,,,,,,19.584,0.0164,19.2818,0.0226,19.1599,0.0119,18.8808,0.0185,,,,,,19.69877052307129,19.239545822143555,19.08486557006836,19.017797470092773,585,0,9,Atlas,,,False,,2131.853352732325,0.060799166095590704,12.800863009761136,1.0810615378967166,2410.434222568993,2813.6128625494944,0.11156146019460685,6.2226425426056595,1.4384523837165104,2872.8367714806127,0.9996721060777465,True,-83.36022707432372,4.355001606366656,0.2637366260612741,-4.699620387068907,0.5676593333423069,-125.58684436252399,0.9989127081593367
-184.28093512921834,-167.452707799376,-152.71823397300392,-137.06393255588387,-118.02310619572762,-152.35678101308645,14.736131377741376,-0.25967159972665055,0.1097760571018181,-150.26761674866148,-145.51143810522595,-141.34542620114323,-137.05857087728924,-131.5133829680013,-141.2769071987455,4.115136765574046,-0.21632108433149222,0.06121630280029776,5413.19040752639,5589.926349308054,5727.561660746358,5885.831719197084,6076.129094992802,5734.274538247874,146.27998300019905,-0.07692817677760866,0.0870456753261122,3.302328013373865,4.089311838827558,4.743576971346772,5.426747945529906,6.125904719966057,4.748376120026227,0.6458901813750483,-0.3509483575335821,-0.09081563959795907,-2.895255274962323,-2.498429975467002,-2.1956813803127178,-1.8870864007793131,-1.5329798891929787,-2.197834522284297,0.3010018466009236,-0.13054175777785648,-0.07431502667802187,0.06461337767225965,0.36545343865506036,0.6301312959681977,0.9079166870962103,1.1705681432353587,0.634908574238163,0.26147653060557896,-0.47586707857745836,-0.06040051019324745,2349572583811413504,ATLAS-field-10,11.6547875,-21.81724722222222,58369.5945594635,0.000 0.000 stream-pri9,outs/out_240322//fig_2349572583811413504.png,"datas/data_2312/s5_blue_2018/ATLAS_10_ccd1.fits,datas/data_2312/s5_red_2018/ATLAS_10_ccd2.fits","136843,16273",1,1,58369.59455917415,decam,2094.986042807487,2912.084257886351,1.081562231702368,1.4567705142002758,2165.5390811688458,2990.002579876676,7.876766072193413,4.940128744357817,0.09242169050471946,0.14527221344680044,2349572583811413504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015792999416589737,2349572583811413504,2349572579516107264,1.1485286951065063,-0.5440562751449012,0.26257023215293884,18.95193862915039,2349572583811413504,-0.5381328994078272,-1.1620703989737073,0.28279203176498413,0.32460901141166687,0.26307982206344604,19.370569229125977,18.471309661865234,4561.89893,2977.68945,6185.09277,5821.97656,4678.68457,7035.36865,10033,17.1299991607666,17.683000564575195,0.06300000101327896,0.3490000069141388,,,,,,,,,,18.9697,0.0226,18.817,0.0179,18.7276,0.0196,,,,,,19.3609619140625,18.922603607177734,18.766611099243164,18.70256805419922,585,0,9,Atlas,,,False,,2094.986042807487,0.09242169050471946,7.876766072193413,1.081562231702368,2165.5390811688458,2912.084257886351,0.14527221344680044,4.940128744357817,1.4567705142002758,2990.002579876676,0.9984066301575553,True,-142.34542620114323,5.349397427040447,0.3852823636491822,8.998053733219846,0.5907014430070205,-128.86062413105927,0.9996977037051509
-131.23949634237087,-107.03369742056809,-86.84238770943973,-65.79299170077567,-39.91461565660053,-86.40234105460115,20.028201878865616,-0.2853743298643763,0.03325941993461082,-93.74802249910677,-89.86350454270674,-86.83520085311403,-84.02533522351649,-80.14353025244945,-86.90852201860018,2.9683532044728085,0.09119942641405787,0.009521463530248742,4961.944882530288,5160.6532720564055,5321.2947953280855,5469.822668756138,5691.858542084314,5316.267607940594,155.87574164269967,-0.03786760770203079,-0.00838539602636679,2.682172732595185,3.5181656135032906,4.258958469843813,5.140852056212401,6.104778963771709,4.307303314871891,0.7852404700886115,-0.3970760395812132,0.17061245258691532,-2.898935129395895,-2.567848978683738,-2.291310573875406,-2.0005668881795997,-1.5990946752235182,-2.2830378855696987,0.2780766264889244,-0.19697034167027505,0.14739839781654335,0.22471937652911966,0.6381067312403259,0.9031278059687702,1.1163641979576275,1.1937089596740902,0.8709390495366016,0.23260625300349283,0.0278220598356822,-0.7216035031446276,5022372543617651584,test-stream,26.077475000000003,-30.337083333333332,58141.4339667206,0.000 0.000 test_stream,outs/out_240322//fig_5022372543617651584.png,datas/data_2312/s5_red_2018/ATLAS_p5a_ccd2.fits,141405,0,1,58141.4339667206,decam,,2994.5676460509426,,1.5078386938826498,,3190.8944724534854,,6.763780410074492,,0.10442968675851289,5022372543617651584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018272999674081802,5022372543617651584,5022372543617651584,1.2021868228912354,-0.18609928579790838,0.12524427473545074,18.061546325683594,5022372543617651584,0.19900684270810826,-0.9112702798649739,0.1379929482936859,0.08214817196130753,0.02157607302069664,18.43989372253418,17.52440071105957,6051.62891,4473.13086,9208.09277,4402.14893,3733.18604,5320.96729,10033,16.29199981689453,16.538999557495117,0.028999999165534973,0.09399999678134918,16.500999450683594,16.215999603271484,15.864999771118164,,,,,18.4225,0.0094,18.0861,0.011,17.9129,0.0931,17.8195,0.0335,8.3931675,10.260134,20.223011,22.72256,35.820946,18.547719955444336,18.0235652923584,17.842031478881836,17.750844955444336,585,0,-1,Atlas,,,False,,0.0,0.0,0.0,0.0,0.0,2994.5676460509426,0.10442968675851289,6.763780410074492,1.5078386938826498,3190.8944724534854,0.9997811930524289,True,-87.83520085311403,3.8856384332896043,0.3559380819058232,-6.485101167268344,0.6076889891361237,-137.15288873390676,0.9999077939461437
-182.61309952044448,-154.18019464828416,-134.4003935092125,-113.08368384032303,-85.34034190003987,-134.01811577512595,20.740250052625033,0.14241983410767922,0.07750811859876452,-137.317458284709,-134.23894344031584,-132.0983368210921,-129.78929207035677,-127.29795047983717,-132.06666806369122,2.2062566711970657,0.04680961725327837,-0.14636673637682657,5028.206801378173,5189.427709996007,5336.659983892224,5507.214329264211,5817.434234826131,5351.658954159894,167.39836323824272,0.479247205958623,0.5477243456199354,1.1609557377498407,2.2178489598005933,2.9134635925377848,3.626286266023393,4.657658664595798,2.923223266211643,0.725270609736741,0.15880110104181266,0.01241350868331062,-2.677783954335522,-2.171697776132319,-1.7075784654640833,-1.3040942184519662,-0.907364505893682,-1.728006408299969,0.4089859512749152,-0.4795537772360534,-0.206741142512207,-0.37849758971897063,-0.1506247037887587,0.2389963998219835,0.7287271352321688,1.1594069545991565,0.2827857376920678,0.4016601457732051,-0.7664972903890916,0.3481227166318869,2349229330024490496,atlas-pt2,13.121570833333335,-22.804616666666668,58275.7591271512,0.000 0.000 atlas,outs/out_240322//fig_2349229330024490496.png,datas/data_2312/s5_red_2018/ATLAS_p5b_ccd2.fits,141722,0,1,58275.7591271512,decam,,3322.770786447326,,1.6978900288438048,,3498.0661485243213,,7.478106729755971,,0.09538075877727731,2349229330024490496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015256999991834164,2349229330024490496,2349229330024490496,1.2062797546386719,0.11968834647617507,0.1696809083223343,17.803028106689453,2349229330024490496,-0.31898068183712425,-0.8340700876626027,0.1837840974330902,0.15475304424762726,0.05492464452981949,18.19553565979004,17.2491455078125,3459.99487,2416.72559,5139.12158,3106.0918,2561.41699,3740.57397,10033,15.946999549865723,16.273000717163086,0.027000000700354576,0.08299999684095383,16.829999923706055,16.465999603271484,15.60099983215332,,,,,,,17.8354,0.0076,17.5889,0.0083,17.5138,0.0077,2.1620529,2.204452,2.7143373,3.374277,9.954607,18.267887115478516,17.76692771911621,17.587125778198242,17.495464324951172,585,0,-1,Atlas,,,False,,0.0,0.0,0.0,0.0,0.0,3322.770786447326,0.09538075877727731,7.478106729755971,1.6978900288438048,3498.0661485243213,0.9998051380380707,True,-133.0983368210921,2.921595581103126,0.5235020176318915,7.319818441522745,0.5959396184096393,-126.4537607647909,0.998874559279303
-156.4200900322362,-124.65719669556492,-105.23876917996083,-85.66893682759735,-60.01957404741314,-105.31335630564443,20.087240913615794,0.17364814888466906,-0.1603701628128642,-108.11892418811154,-106.32754288156278,-105.10469894223971,-103.93287218876858,-102.31188196627278,-105.1237799259861,1.2400157768111006,0.21620683715226807,-0.08569969080757787,4693.007161390378,4842.844457739848,4969.751089901674,5124.5265346113265,5329.525245511746,4980.271659904969,139.82494310481087,-0.10084379141912025,0.3019232602872232,1.630069092968858,2.1989871409996016,2.671142494124262,3.0770385435848375,3.6480821722946017,2.648585402646307,0.43855484536343325,-0.14014241498623825,-0.12000674843340187,-2.5371640532942665,-2.092450388905273,-1.81180320304053,-1.596494896219601,-1.3308295304059532,-1.843384177308278,0.25859326392941756,0.2663956456033265,-0.4977266002602383,-0.18748597357899616,0.018684160269519107,0.23083771472392528,0.4923354853950443,0.9093018145023318,0.2580225443860754,0.23860610237334792,0.19436659139376466,0.5835327229768225,5036649942622417792,ATLAS-field-5,20.728729166666668,-26.706369444444444,58417.6805194141,0.000 0.000 stream-pri9,outs/out_240322//fig_5036649942622417792.png,"datas/data_2312/s5_red_2018/ATLAS_5c_ccd2.fits,datas/data_2312/s5_red_2018/ATLAS_5b_ccd2.fits,datas/data_2312/s5_red_2018/ATLAS_5a_ccd2.fits","139283,138937,138580",0,3,58407.67049378376,decam,,2703.678320862243,,1.3397811302587923,,3211.056539200592,,11.821548069724884,,0.058616989019887364,5036649942622417792,,,,,,,,,,,3465.7854890226304,1.7182873024405703,3509.930566753293,4.389647536599166,0.16563160834774907,3609.3210080466783,1.8046605040233392,3675.8562011818162,4.400603861784328,0.16793492753451164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012335999868810177,5036649942622417792,5036649942622417792,1.2055386304855347,0.02361113276136065,0.1023298129439354,17.76170539855957,5036649942622417792,-0.06564844794725458,-0.9768522127958916,0.13798971474170685,0.08462737500667572,-0.10911586135625839,18.164173126220703,17.201841354370117,4673.03467,3823.06763,6289.46729,3585.41797,2994.67773,4538.18359,10033,16.016000747680664,16.05500030517578,0.026000000536441803,0.06300000101327896,16.30900001525879,16.344999313354492,15.479999542236328,,,19.0825,0.0436,18.1235,0.0088,17.7824,0.0067,17.5265,0.0096,17.444,0.0109,8.144666,11.086641,13.640338,15.705121,27.68746,18.23779296875,17.718196868896484,17.528589248657227,17.443557739257812,585,0,9,Atlas,,,False,,0.0,0.0,0.0,0.0,0.0,2703.678320862243,0.058616989019887364,11.821548069724884,1.3397811302587923,3211.056539200592,0.9998136516918078,True,-106.10469894223971,1.7304292157753123,0.3309993778296545,-0.5838757272331447,1.2679871755692496,-130.7784052634938,0.9998737238428558
